record_type,bridge_rule,comparison,block_geoid,slr_ft,block_centroid_inundated,block_centroid_isolated,block_centroid_redundant,block_centroid_fragile,scenario_status,block_centroid_unclassified,status_flag_sum
status_partition_violation,approach,,120990082031050,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011036,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011037,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011040,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011046,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011047,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011048,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011049,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011050,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011051,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011052,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011053,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011054,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012005,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012009,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012016,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012040,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012042,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012043,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012044,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001003,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001004,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001007,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001016,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001017,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001000,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001002,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001005,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001007,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001009,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000001,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000002,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000004,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000005,2,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001012,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001014,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001020,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001021,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001022,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001023,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001024,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001050,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001051,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001052,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001053,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001057,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001058,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001059,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001072,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860114081091,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860114081092,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860114123058,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003000,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003001,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003002,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003003,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003004,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003005,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003006,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003007,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003022,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003023,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003030,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003032,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003033,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003034,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003035,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003039,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003041,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003046,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003050,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003051,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003113,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003152,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003155,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860141001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001029,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001031,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001032,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001033,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001034,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001035,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001037,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001039,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001040,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001064,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001068,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869900000027,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211004,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211008,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151002,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151018,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151034,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151054,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174007,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174008,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174009,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174015,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174018,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174019,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174020,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174021,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174025,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174028,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174029,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174030,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174057,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174087,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174096,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174105,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174122,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174126,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174128,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174142,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174147,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174150,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174156,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174177,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174178,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174180,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174181,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174191,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174192,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174193,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174194,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174195,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174196,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174198,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174199,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174200,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174207,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174208,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174209,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174210,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013010,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013027,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013028,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013030,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011003,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011004,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011033,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990082031050,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011036,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011037,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011040,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011046,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011047,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011048,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011049,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011050,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011051,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011052,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011053,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011054,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012005,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012009,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012016,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012040,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012042,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012043,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012044,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001003,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001004,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001007,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001016,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001017,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001000,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001002,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001005,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001007,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001009,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000001,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000002,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000004,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000005,3,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001012,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001014,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001020,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001021,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001022,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001023,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001024,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001037,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001050,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001051,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001052,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001053,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001057,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001058,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001059,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001072,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860114081091,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860114081092,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003000,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003001,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003002,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003003,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003004,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003005,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003006,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003007,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003022,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003023,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003030,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003032,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003033,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003034,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003035,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003039,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003041,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003046,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003050,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003051,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003113,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003152,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003155,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860141001037,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001029,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001031,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001032,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001033,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001034,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001035,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001037,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001039,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001040,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001064,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001068,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869900000027,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211004,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211008,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151002,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151018,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151034,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151054,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174007,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174008,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174009,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174015,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174018,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174019,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174020,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174021,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174025,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174028,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174029,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174030,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174057,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174087,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174096,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174105,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174122,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174126,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174128,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174142,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174147,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174150,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174156,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174177,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174178,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174180,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174181,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174191,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174192,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174193,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174194,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174195,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174196,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174198,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174199,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174200,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174207,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174208,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174209,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174210,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013010,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013027,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013028,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990080013030,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011003,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011004,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990081011033,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990082031050,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011036,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011037,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011040,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011046,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011047,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011048,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011049,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011050,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011051,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011052,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011053,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083011054,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012005,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012009,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012016,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012040,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012042,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012043,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990083012044,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001003,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999801001004,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001007,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001016,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999802001017,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001000,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001002,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001005,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001007,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999804001009,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000001,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000002,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000004,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120999901000005,4,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001012,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001014,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001020,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001021,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001022,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001023,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001024,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001037,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001050,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001051,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001052,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001053,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001057,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001058,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001059,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120119800001072,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003000,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003001,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003002,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003003,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003004,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003005,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003006,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003007,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003030,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003032,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003033,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003034,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003035,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003039,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003050,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860115003051,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120860141001037,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001029,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001031,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001032,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001033,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001034,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001035,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001037,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001039,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001040,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001064,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869811001068,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120869900000027,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211004,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990077211008,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151002,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151018,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151034,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079151054,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174007,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174008,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174009,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174015,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174018,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174019,5,0,0,0,0,unclassified,1,0
status_partition_violation,approach,,120990079174020,5,0,0,0,0,unclassified,1,0
